StatsCode,Geoname,Quality,Altitude,rate,year_range,gender,age_range,condition
55460,Merredin (S),Poor,381.0,6.164546781427233,2014-15,females , 2-17,obese
55600,Moora (S),Poor,249.0,5.732098004906196,2014-15,females , 2-17,obese
55740,Mosman Park (T),Acceptable,27.0,3.8995385649607335,2014-15,females , 2-17,obese
56090,Mundaring (S),Acceptable,290.0,5.863846910476712,2014-15,females , 2-17,obese
56230,Murray (S),Good,83.0,7.139003740897909,2014-15,females , 2-17,obese
56300,Nannup (S),Poor,108.0,5.87545037868572,2014-15,females , 2-17,obese
56460,Narrogin (S),Good,307.0,6.886427608162512,2014-15,females , 2-17,obese
56580,Nedlands (C),Poor,23.0,3.949389832858162,2014-15,females , 2-17,obese
56730,Northam (S),Good,168.0,7.128380893814778,2014-15,females , 2-17,obese
56790,Northampton (S),Poor,221.0,6.478965338546175,2014-15,females , 2-17,obese
56930,Peppermint Grove (S),Poor,23.0,3.899538564960735,2014-15,females , 2-17,obese
57080,Perth (C),Poor,19.0,4.861095663170246,2014-15,females , 2-17,obese
57140,Pingelly (S),Poor,353.0,5.336381165424393,2014-15,females , 2-17,obese
57210,Plantagenet (S),Good,203.0,5.568531180253562,2014-15,females , 2-17,obese
57280,Port Hedland (T),Good,78.0,7.381396203292361,2014-15,females , 2-17,obese
57350,Quairading (S),Poor,257.0,6.164546781427233,2014-15,females , 2-17,obese
57490,Rockingham (C),Good,4.0,7.403935696659655,2014-15,females , 2-17,obese
57700,Serpentine-Jarrahdale (S),Good,263.0,6.444246681536172,2014-15,females , 2-17,obese
57840,South Perth (C),Good,20.0,4.778190446683219,2014-15,females , 2-17,obese
57910,Stirling (C),Good,20.0,5.698791559400834,2014-15,females , 2-17,obese
57980,Subiaco (C),Acceptable,21.0,4.424361673913358,2014-15,females , 2-17,obese
58050,Swan (C),Good,251.0,7.021890654365908,2014-15,females , 2-17,obese
58330,Toodyay (S),Good,322.0,5.732098004906196,2014-15,females , 2-17,obese
58510,Victoria Park (T),Good,16.0,5.774625251935926,2014-15,females , 2-17,obese
58570,Vincent (C),Poor,35.0,4.8539384371115695,2014-15,females , 2-17,obese
58610,Wagin (S),Poor,298.0,5.712033386570758,2014-15,females , 2-17,obese
58760,Wanneroo (C),Good,50.0,7.53294586570137,2014-15,females , 2-17,obese
58820,Waroona (S),Good,31.0,6.927096437179901,2014-15,females , 2-17,obese
59310,Wongan-Ballidu (S),Poor,304.0,5.732098004906196,2014-15,females , 2-17,obese
60210,Break O'Day (M),Good,509.0,8.094931424764134,2014-15,females , 2-17,obese
60410,Brighton (M),Good,48.0,10.354585186413116,2014-15,females , 2-17,obese
60610,Burnie (C),Good,355.0,8.40540322529237,2014-15,females , 2-17,obese
60810,Central Coast (M),Good,251.0,7.604047104197134,2014-15,females , 2-17,obese
61010,Central Highlands (M),Good,840.0,8.66487750004657,2014-15,females , 2-17,obese
61210,Circular Head (M),Good,172.0,7.690587267878542,2014-15,females , 2-17,obese
61410,Clarence (C),Good,174.0,6.834872944313664,2014-15,females , 2-17,obese
61510,Derwent Valley (M),Good,591.0,9.128760926558861,2014-15,females , 2-17,obese
61610,Devonport (C),Good,246.0,8.044691878306354,2014-15,females , 2-17,obese
61810,Dorset (M),Good,218.0,8.087272012533523,2014-15,females , 2-17,obese
62210,George Town (M),Good,135.0,8.094932115652414,2014-15,females , 2-17,obese
62410,Glamorgan/Spring Bay (M),Good,52.0,6.706375831466802,2014-15,females , 2-17,obese
62610,Glenorchy (C),Good,550.0,8.392246758203651,2014-15,females , 2-17,obese
62810,Hobart (C),Good,170.0,4.870180249961593,2014-15,females , 2-17,obese
63010,Huon Valley (M),Good,475.0,7.758493391027049,2014-15,females , 2-17,obese
63210,Kentish (M),Good,567.0,8.087647247744142,2014-15,females , 2-17,obese
63610,Kingborough (M),Good,281.0,5.694289541592481,2014-15,females , 2-17,obese
63810,Latrobe (M),Good,68.0,7.251144814748823,2014-15,females , 2-17,obese
64010,Launceston (C),Good,383.0,7.6334355835497805,2014-15,females , 2-17,obese
64210,Meander Valley (M),Good,666.0,6.856992115448576,2014-15,females , 2-17,obese
64610,Northern Midlands (M),Good,201.0,6.616169244948542,2014-15,females , 2-17,obese
64810,Sorell (M),Good,197.0,7.347789610198876,2014-15,females , 2-17,obese
65010,Southern Midlands (M),Good,520.0,8.664877500046568,2014-15,females , 2-17,obese
65210,Tasman (M),Good,178.0,7.92612534421562,2014-15,females , 2-17,obese
65410,Waratah/Wynyard (M),Good,558.0,8.090632360533931,2014-15,females , 2-17,obese
65810,West Tamar (M),Good,135.0,6.069506224235332,2014-15,females , 2-17,obese
72200,Katherine (T),Good,176.0,9.70315486582324,2014-15,females , 2-17,obese
72300,Litchfield (M),Good,37.0,8.122812859278145,2014-15,females , 2-17,obese
72800,Palmerston (C),Good,31.0,7.52422207706804,2014-15,females , 2-17,obese
10050,Albury (C),Good,329.0,83.12023779340039,2017-18,males , 18,overweight or obese
10250,Ballina (A),Good,3.0,75.11189919768363,2017-18,males , 18,overweight or obese
10300,Balranald (A),Poor,66.0,85.64133622876189,2017-18,males , 18,overweight or obese
10470,Bathurst Regional (A),Good,735.0,84.52307760791207,2017-18,males , 18,overweight or obese
10550,Bega Valley (A),Good,143.0,77.90792133517226,2017-18,males , 18,overweight or obese
10600,Bellingen (A),Good,774.0,80.69818218221454,2017-18,males , 18,overweight or obese
10650,Berrigan (A),Acceptable,111.0,79.32747430958926,2017-18,males , 18,overweight or obese
10750,Blacktown (C),Good,29.0,75.3443255538612,2017-18,males , 18,overweight or obese
10800,Bland (A),Good,317.0,84.37887011007774,2017-18,males , 18,overweight or obese
10850,Blayney (A),Good,731.0,83.24853917327701,2017-18,males , 18,overweight or obese
10900,Blue Mountains (C),Good,780.0,76.47411286877673,2017-18,males , 18,overweight or obese
10950,Bogan (A),Poor,192.0,85.55506785534406,2017-18,males , 18,overweight or obese
11100,Botany Bay (C),Good,8.0,67.30352482366874,2017-18,males , 18,overweight or obese
11250,Broken Hill (C),Good,312.0,88.98567739493696,2017-18,males , 18,overweight or obese
11300,Burwood (A),Poor,35.0,62.79149168022289,2017-18,males , 18,overweight or obese
11350,Byron (A),Good,7.0,75.25215653711867,2017-18,males , 18,overweight or obese
11400,Cabonne (A),Poor,595.0,79.44253137993279,2017-18,males , 18,overweight or obese
11450,Camden (A),Good,104.0,76.51634072969101,2017-18,males , 18,overweight or obese
11500,Campbelltown (C),Good,142.0,77.44287227345099,2017-18,males , 18,overweight or obese
11520,Canada Bay (A),Good,12.0,63.90864044745928,2017-18,males , 18,overweight or obese
11600,Carrathool (A),Poor,110.0,77.7872861755288,2017-18,males , 18,overweight or obese
11700,Central Darling (A),Poor,94.0,87.40638210216817,2017-18,males , 18,overweight or obese
11720,Cessnock (C),Good,350.0,87.484310947158,2017-18,males , 18,overweight or obese
11730,Clarence Valley (A),Good,53.0,80.41572831226144,2017-18,males , 18,overweight or obese
11750,Cobar (A),Good,187.0,82.37648610541116,2017-18,males , 18,overweight or obese
11800,Coffs Harbour (C),Good,160.0,79.2630499810104,2017-18,males , 18,overweight or obese
12000,Coolamon (A),Poor,226.0,80.34562137736054,2017-18,males , 18,overweight or obese
12150,Coonamble (A),Good,165.0,81.6494066384278,2017-18,males , 18,overweight or obese
13510,Cootamundra-Gundagai Regional(A),Good,222.0,77.69663622928451,2017-18,males , 18,overweight or obese
12350,Cowra (A),Acceptable,347.0,81.02085919594947,2017-18,males , 18,overweight or obese
12700,Dungog (A),Good,128.0,79.35168294439866,2017-18,males , 18,overweight or obese
12750,Eurobodalla (A),Good,305.0,78.9096145893203,2017-18,males , 18,overweight or obese
12850,Fairfield (C),Good,33.0,70.92421216273786,2017-18,males , 18,overweight or obese
12900,Forbes (A),Good,228.0,82.10864206344797,2017-18,males , 18,overweight or obese
12950,Gilgandra (A),Good,292.0,87.21242170342053,2017-18,males , 18,overweight or obese
13010,Glen Innes Severn (A),Good,1120.0,86.69449574300278,2017-18,males , 18,overweight or obese
13310,Goulburn Mulwaree (A),Acceptable,638.0,73.10121487244238,2017-18,males , 18,overweight or obese
13340,Greater Hume Shire (A),Acceptable,269.0,80.58978639303528,2017-18,males , 18,overweight or obese
13450,Griffith (C),Acceptable,122.0,80.15859221982335,2017-18,males , 18,overweight or obese
13550,Gunnedah (A),Good,404.0,85.71505240783941,2017-18,males , 18,overweight or obese
13660,Gwydir (A),Poor,370.0,81.78073582326266,2017-18,males , 18,overweight or obese
13800,Hawkesbury (C),Good,250.0,78.48439484067784,2017-18,males , 18,overweight or obese
13850,Hay (A),Good,91.0,84.7303094752016,2017-18,males , 18,overweight or obese
14000,Hornsby (A),Good,13.0,67.40911480609965,2017-18,males , 18,overweight or obese
14100,Hunters Hill (A),Acceptable,40.0,66.33574141718681,2017-18,males , 18,overweight or obese
14200,Inverell (A),Acceptable,494.0,85.7003081522217,2017-18,males , 18,overweight or obese
14300,Junee (A),Good,319.0,89.42985385569487,2017-18,males , 18,overweight or obese
14350,Kempsey (A),Good,71.0,82.72753295896943,2017-18,males , 18,overweight or obese
14400,Kiama (A),Good,60.0,72.94248849980238,2017-18,males , 18,overweight or obese
14500,Ku-ring-gai (A),Good,135.0,59.791931893431524,2017-18,males , 18,overweight or obese
14550,Kyogle (A),Acceptable,222.0,80.55440157585403,2017-18,males , 18,overweight or obese
14600,Lachlan (A),Good,204.0,86.89856129878291,2017-18,males , 18,overweight or obese
14650,Lake Macquarie (C),Good,54.0,77.39799350728198,2017-18,males , 18,overweight or obese
14700,Lane Cove (A),Acceptable,51.0,61.34695356854926,2017-18,males , 18,overweight or obese
14750,Leeton (A),Good,132.0,86.840181634286,2017-18,males , 18,overweight or obese
14850,Lismore (C),Good,11.0,77.8516315709337,2017-18,males , 18,overweight or obese
14870,Lithgow (C),Good,1098.0,85.09337853845564,2017-18,males , 18,overweight or obese
14900,Liverpool (C),Good,15.0,76.49080714639783,2017-18,males , 18,overweight or obese
14920,Liverpool Plains (A),Good,329.0,85.44015099390818,2017-18,males , 18,overweight or obese
14950,Lockhart (A),Poor,214.0,78.00745381143697,2017-18,males , 18,overweight or obese
15050,Maitland (C),Good,4.0,86.9253299729297,2017-18,males , 18,overweight or obese
15270,Mid-Western Regional (A),Good,520.0,80.16519563759365,2017-18,males , 18,overweight or obese
15300,Moree Plains (A),Good,186.0,88.01922208557392,2017-18,males , 18,overweight or obese
15350,Mosman (A),Good,31.0,60.07970979443337,2017-18,males , 18,overweight or obese
15560,Murrumbidgee (A),Poor,114.0,85.39962917736082,2017-18,males , 18,overweight or obese
15650,Muswellbrook (A),Good,307.0,86.80286161654516,2017-18,males , 18,overweight or obese
15700,Nambucca (A),Good,389.0,82.78785865251007,2017-18,males , 18,overweight or obese
15750,Narrabri (A),Good,222.0,85.2500293324706,2017-18,males , 18,overweight or obese
15800,Narrandera (A),Good,154.0,82.9186694152147,2017-18,males , 18,overweight or obese
15850,Narromine (A),Good,225.0,88.43435182103514,2017-18,males , 18,overweight or obese
15900,Newcastle (C),Good,16.0,76.233159626481,2017-18,males , 18,overweight or obese
15950,North Sydney (A),Good,84.0,62.81967062395526,2017-18,males , 18,overweight or obese
16100,Oberon (A),Acceptable,1162.0,84.39398809345766,2017-18,males , 18,overweight or obese
16150,Orange (C),Good,926.0,81.36225716022601,2017-18,males , 18,overweight or obese
16200,Parkes (A),Good,265.0,82.45854527835445,2017-18,males , 18,overweight or obese
16260,Parramatta (C),Good,17.0,64.96422803129761,2017-18,males , 18,overweight or obese
16350,Penrith (C),Good,31.0,77.64174136373536,2017-18,males , 18,overweight or obese
16380,Port Macquarie-Hastings (A),Good,365.0,78.26872894499414,2017-18,males , 18,overweight or obese
16550,Randwick (C),Good,27.0,69.21309787213613,2017-18,males , 18,overweight or obese
16610,Richmond Valley (A),Good,58.0,84.64372851983521,2017-18,males , 18,overweight or obese
16650,Rockdale (C),Good,4.0,68.43227275657605,2017-18,males , 18,overweight or obese
16700,Ryde (C),Good,84.0,63.488526965945695,2017-18,males , 18,overweight or obese
16900,Shellharbour (C),Good,125.0,79.04022276700417,2017-18,males , 18,overweight or obese
16950,Shoalhaven (C),Good,186.0,79.02778647437867,2017-18,males , 18,overweight or obese
17000,Singleton (A),Good,480.0,82.28134558107507,2017-18,males , 18,overweight or obese
17100,Strathfield (A),Acceptable,35.0,68.54309788960232,2017-18,males , 18,overweight or obese
17150,Sutherland Shire (A),Good,61.0,73.23989992648183,2017-18,males , 18,overweight or obese
17200,Sydney (C),Good,69.0,63.945831781653204,2017-18,males , 18,overweight or obese
17310,Tamworth Regional (A),Good,369.0,84.71258218106676,2017-18,males , 18,overweight or obese
17350,Temora (A),Good,277.0,78.55071674995071,2017-18,males , 18,overweight or obese
17400,Tenterfield (A),Good,930.0,79.53304964110553,2017-18,males , 18,overweight or obese
17420,The Hills Shire (A),Good,116.0,68.79290140361222,2017-18,males , 18,overweight or obese
17550,Tweed (A),Good,11.0,74.85825029427922,2017-18,males , 18,overweight or obese
17620,Upper Hunter Shire (A),Good,602.0,81.22664094252409,2017-18,males , 18,overweight or obese
17640,Upper Lachlan Shire (A),Poor,908.0,76.39356837853653,2017-18,males , 18,overweight or obese
17650,Uralla (A),Acceptable,759.0,80.30749302404257,2017-18,males , 18,overweight or obese
17750,Wagga Wagga (C),Good,220.0,78.00467144466299,2017-18,males , 18,overweight or obese
17850,Walcha (A),Good,1065.0,78.80935932860439,2017-18,males , 18,overweight or obese
17950,Warren (A),Poor,171.0,81.55771491797506,2017-18,males , 18,overweight or obese
18020,Warrumbungle Shire (A),Acceptable,568.0,83.1582090184957,2017-18,males , 18,overweight or obese
18050,Waverley (A),Good,93.0,61.407595308854425,2017-18,males , 18,overweight or obese
18100,Weddin (A),Good,345.0,79.59375733788347,2017-18,males , 18,overweight or obese
18200,Wentworth (A),Good,49.0,83.67128046619747,2017-18,males , 18,overweight or obese
18250,Willoughby (C),Good,108.0,62.31645502269928,2017-18,males , 18,overweight or obese
18350,Wingecarribee (A),Good,704.0,76.20414517393337,2017-18,males , 18,overweight or obese
18400,Wollondilly (A),Good,435.0,80.07825117516451,2017-18,males , 18,overweight or obese
18450,Wollongong (C),Good,367.0,75.28534321833591,2017-18,males , 18,overweight or obese
18500,Woollahra (A),Good,13.0,60.47730278934273,2017-18,males , 18,overweight or obese
20110,Alpine (S),Good,520.0,81.45497619201345,2017-18,males , 18,overweight or obese
20260,Ararat (RC),Good,238.0,87.38884250711854,2017-18,males , 18,overweight or obese
20660,Banyule (C),Good,74.0,72.65041305451732,2017-18,males , 18,overweight or obese
20740,Bass Coast (S),Good,8.0,80.57701888825486,2017-18,males , 18,overweight or obese
20830,Baw Baw (S),Good,306.0,83.90836824379622,2017-18,males , 18,overweight or obese
20910,Bayside (C),Good,28.0,68.40434849054397,2017-18,males , 18,overweight or obese
21010,Benalla (RC),Good,177.0,82.03371729087284,2017-18,males , 18,overweight or obese
21110,Boroondara (C),Good,52.0,63.75608233561664,2017-18,males , 18,overweight or obese
21180,Brimbank (C),Good,64.0,75.61622437617815,2017-18,males , 18,overweight or obese
21270,Buloke (S),Good,92.0,80.1676317076127,2017-18,males , 18,overweight or obese
21370,Campaspe (S),Good,120.0,82.57520628490131,2017-18,males , 18,overweight or obese
21450,Cardinia (S),Good,27.0,80.02517101230292,2017-18,males , 18,overweight or obese
21610,Casey (C),Good,36.0,78.26890804929045,2017-18,males , 18,overweight or obese
21670,Central Goldfields (S),Good,211.0,82.28924812540009,2017-18,males , 18,overweight or obese
21750,Colac-Otway (S),Good,236.0,77.54304734076379,2017-18,males , 18,overweight or obese
21830,Corangamite (S),Good,148.0,80.31638411725903,2017-18,males , 18,overweight or obese
21890,Darebin (C),Good,59.0,73.14866394004757,2017-18,males , 18,overweight or obese
22110,East Gippsland (S),Good,583.0,81.66309898179775,2017-18,males , 18,overweight or obese
22170,Frankston (C),Good,57.0,77.96341072162662,2017-18,males , 18,overweight or obese
22250,Gannawarra (S),Good,78.0,81.02636270659436,2017-18,males , 18,overweight or obese
22310,Glen Eira (C),Good,42.0,68.80046124705716,2017-18,males , 18,overweight or obese
22410,Glenelg (S),Good,143.0,85.60058958560283,2017-18,males , 18,overweight or obese
22490,Golden Plains (S),Good,296.0,81.27151484156767,2017-18,males , 18,overweight or obese
22620,Greater Bendigo (C),Good,215.0,80.99478122376156,2017-18,males , 18,overweight or obese
22670,Greater Dandenong (C),Good,20.0,71.4148663614326,2017-18,males , 18,overweight or obese
22750,Greater Geelong (C),Good,10.0,78.49809553512559,2017-18,males , 18,overweight or obese
22830,Greater Shepparton (C),Good,114.0,85.21672251269844,2017-18,males , 18,overweight or obese
22980,Hindmarsh (S),Acceptable,92.0,79.3935694515665,2017-18,males , 18,overweight or obese
23110,Hobsons Bay (C),Good,1.0,76.16876106457877,2017-18,males , 18,overweight or obese
23190,Horsham (RC),Good,150.0,82.38685576421653,2017-18,males , 18,overweight or obese
23270,Hume (C),Good,159.0,79.77196439458247,2017-18,males , 18,overweight or obese
23350,Indigo (S),Good,308.0,80.57156957296642,2017-18,males , 18,overweight or obese
23430,Kingston (C) (Vic.),Good,7.0,71.88046018594375,2017-18,males , 18,overweight or obese
23670,Knox (C),Good,76.0,72.38411894131802,2017-18,males , 18,overweight or obese
23810,Latrobe (C) (Vic.),Good,94.0,85.86874592103804,2017-18,males , 18,overweight or obese
23940,Loddon (S),Good,122.0,79.72912820661318,2017-18,males , 18,overweight or obese
24130,Macedon Ranges (S),Good,633.0,79.35928037719852,2017-18,males , 18,overweight or obese
24210,Manningham (C),Good,49.0,67.47993253214176,2017-18,males , 18,overweight or obese
24250,Mansfield (S),Good,475.0,77.57152579143902,2017-18,males , 18,overweight or obese
24330,Maribyrnong (C),Good,39.0,71.66166497909971,2017-18,males , 18,overweight or obese
24410,Maroondah (C),Good,163.0,73.13689612086615,2017-18,males , 18,overweight or obese
24600,Melbourne (C),Good,4.0,69.04029023341997,2017-18,males , 18,overweight or obese
24600,Melbourne (C),Good,14.0,69.04029023341997,2017-18,males , 18,overweight or obese
24650,Melton (C),Good,144.0,84.15085954186539,2017-18,males , 18,overweight or obese
24780,Mildura (RC),Good,65.0,81.17409910094736,2017-18,males , 18,overweight or obese
24850,Mitchell (S),Good,256.0,85.93891650822243,2017-18,males , 18,overweight or obese
24900,Moira (S),Good,113.0,83.05921516446257,2017-18,males , 18,overweight or obese
24970,Monash (C),Good,111.0,66.10978808085788,2017-18,males , 18,overweight or obese
25060,Moonee Valley (C),Good,38.0,72.88765597113124,2017-18,males , 18,overweight or obese
25150,Moorabool (S),Good,505.0,85.15073606518108,2017-18,males , 18,overweight or obese
25250,Moreland (C),Good,72.0,72.59126634645686,2017-18,males , 18,overweight or obese
25340,Mornington Peninsula (S),Good,180.0,75.7612161609381,2017-18,males , 18,overweight or obese
